seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr2	197515943	197516161	219	*	PMF_vs_PMC_peak_733	93	.	4.83624	15.3802	9.31539	69	Promoter (<=1kb)	2	197516047	197551012	34966	1	25843	ENST00000448447.6	0
chr2	207769749	207769941	193	*	PMF_vs_PMC_peak_734	50	.	3.63905	9.87633	5.02138	96	Promoter (<=1kb)	2	207762598	207769906	7309	2	7855	ENST00000295417.4	0
chr2	208025502	208025627	126	*	PMF_vs_PMC_peak_735	91	.	4.47904	15.1687	9.13656	41	Promoter (<=1kb)	2	207821288	208025527	204240	2	389072	ENST00000427836.8	0
chr2	208255296	208255419	124	*	PMF_vs_PMC_peak_736	49	.	4.38034	9.73041	4.91777	72	Promoter (<=1kb)	2	208255217	208256184	968	1	100507475	ENST00000448588.2	79
chr2	216081635	216081789	155	*	PMF_vs_PMC_peak_737	32	.	3.33795	7.5446	3.28448	99	Promoter (<=1kb)	2	216049263	216081745	32483	2	55825	ENST00000497889.5	0
chr2	216498808	216499022	215	*	PMF_vs_PMC_peak_738	33	.	2.93159	7.60861	3.31853	20	Promoter (<=1kb)	2	216497588	216498821	1234	2	100507554	ENST00000686779.2	0
chr2	219058081	219058227	147	*	PMF_vs_PMC_peak_739	73	.	6.55553	12.9058	7.35655	84	Promoter (<=1kb)	2	219058688	219058750	63	2	100422957	ENST00000583592.1	523
chr2	219177989	219178146	158	*	PMF_vs_PMC_peak_740	45	.	3.96549	9.27337	4.57088	44	Promoter (<=1kb)	2	219172174	219178106	5933	2	27013	ENST00000409789.5	0
chr2	219218839	219219029	191	*	PMF_vs_PMC_peak_741	47	.	4.28753	9.51009	4.73685	98	Promoter (<=1kb)	2	219209772	219218958	9187	2	10058	ENST00000265316.9	0
chr2	219245441	219245659	219	*	PMF_vs_PMC_peak_742	52	.	4.73593	10.2238	5.27398	144	Promoter (<=1kb)	2	219236598	219245444	8847	2	79411	ENST00000295759.12	0
chr2	222860988	222861167	180	*	PMF_vs_PMC_peak_743	36	.	3.24706	8.09835	3.69797	81	Promoter (<=1kb)	2	222861006	222911730	50725	1	2181	ENST00000679546.1	0
chr2	226836112	226836236	125	*	PMF_vs_PMC_peak_744	45	.	5.37325	9.31879	4.59254	75	Promoter (<=1kb)	2	226836082	226839626	3545	1	84236	ENST00000539613.5	30
chr2	231464300	231464524	225	*	PMF_vs_PMC_peak_745	36	.	3.12395	8.10064	3.69797	115	Promoter (<=1kb)	2	231453531	231464484	10954	2	4691	ENST00000322723.9	0
chr2	231781430	231781670	241	*	PMF_vs_PMC_peak_746	32	.	3.47713	7.47416	3.24634	200	Promoter (<=1kb)	2	231781671	231807724	26054	1	64708	ENST00000410024.5	-1
chr2	231786314	231786487	174	*	PMF_vs_PMC_peak_747	71	.	3.61128	12.6546	7.16091	102	Promoter (<=1kb)	2	231786383	231809254	22872	1	64708	ENST00000620578.4	0
chr2	231961592	231961797	206	*	PMF_vs_PMC_peak_748	58	.	4.83673	11.0053	5.86698	102	Promoter (<=1kb)	2	231961684	232131890	170207	1	129563	ENST00000409401.7	0
chr2	232327228	232327364	137	*	PMF_vs_PMC_peak_749	69	.	6.95119	12.336	6.90627	66	Promoter (1-2kb)	2	232328508	232336976	8469	1	129563	ENST00000429283.2	-1144
chr2	232550545	232550679	135	*	PMF_vs_PMC_peak_750	25	.	2.79414	6.60034	2.5805	121	Promoter (<=1kb)	2	232550474	232550573	100	2	100847037	ENST00000580185.1	0
chr2	232872162	232872351	190	*	PMF_vs_PMC_peak_751	58	.	4.93752	11.0053	5.86698	59	Promoter (1-2kb)	2	232870264	232878700	8437	1	389084	ENST00000331342.5	1898
chr2	233251517	233251641	125	*	PMF_vs_PMC_peak_752	34	.	3.69338	7.73677	3.40697	19	Promoter (<=1kb)	2	233251571	233295673	44103	1	55054	ENST00000347464.9	0
chr2	234998692	234998813	122	*	PMF_vs_PMC_peak_753	46	.	3.65294	9.36461	4.62768	54	Intron (ENST00000392011.7/23677, intron 2 of 5)	2	234994840	235040942	46103	1	23677	ENST00000454947.1	3852
chr2	235005643	235005784	142	*	PMF_vs_PMC_peak_754	37	.	2.93929	8.18652	3.75981	101	Intron (ENST00000392011.7/23677, intron 2 of 5)	2	234994840	235040942	46103	1	23677	ENST00000454947.1	10803
chr2	237085688	237085912	225	*	PMF_vs_PMC_peak_755	21	.	2.77116	6.0158	2.14787	161	Promoter (<=1kb)	2	236910797	237085768	174972	2	105373951	ENST00000662924.1	0
chr2	238079937	238080058	122	*	PMF_vs_PMC_peak_756	36	.	4.03034	7.99138	3.61379	87	Promoter (1-2kb)	2	238078565	238091473	12909	1	51540	ENST00000497951.1	1372
chr2	238239835	238240050	216	*	PMF_vs_PMC_peak_757	75	.	6.97505	13.2111	7.5945	155	Promoter (<=1kb)	2	238238267	238240038	1772	2	55502	ENST00000272937.10	0
chr2	238288966	238289090	125	*	PMF_vs_PMC_peak_758	56	.	4.95183	10.6935	5.6434	80	Promoter (<=1kb)	2	238289127	238300185	11059	1	112268433	ENST00000637634.1	-37
chr2	238426921	238427059	139	*	PMF_vs_PMC_peak_759	76	.	5.70462	13.2754	7.65031	81	Promoter (<=1kb)	2	238426927	238452250	25324	1	51665	ENST00000264607.9	0
chr2	239401401	239401634	234	*	PMF_vs_PMC_peak_760	63	.	5.59794	11.6594	6.37946	162	Promoter (<=1kb)	2	239401429	239402359	931	1	101928111	ENST00000750738.1	0
chr2	240025310	240025431	122	*	PMF_vs_PMC_peak_761	78	.	5.03859	13.5501	7.85894	94	Promoter (<=1kb)	2	239892679	240025397	132719	2	4705	ENST00000677057.1	0
chr2	240136259	240136380	122	*	PMF_vs_PMC_peak_762	35	.	4.88603	7.88223	3.52596	20	Promoter (<=1kb)	2	240126563	240136347	9785	2	150678	ENST00000307266.7	0
chr2	240232996	240233122	127	*	PMF_vs_PMC_peak_763	70	.	7.80788	12.5229	7.05824	83	Intron (ENST00000827587.1/ENST00000827587.1, intron 1 of 2)	2	240252109	240256422	4314	2	105373968	ENST00000814905.1	23300
chr2	240513966	240514127	162	*	PMF_vs_PMC_peak_764	51	.	5.03792	10.0802	5.17693	68	Intron (ENST00000373318.6/51281, intron 7 of 13)	2	240500524	240507809	7286	2	51281	ENST00000489677.1	-6157
chr2	241102307	241102444	138	*	PMF_vs_PMC_peak_765	138	.	5.73191	21.0171	13.8552	67	Promoter (<=1kb)	2	241072169	241102332	30164	2	130916	ENST00000464344.6	0
chr2	241224439	241224620	182	*	PMF_vs_PMC_peak_766	28	.	3.31081	6.99767	2.87001	113	3' UTR	2	241229483	241229983	501	2	3069	ENST00000494862.1	5363
chr2	241315382	241315592	211	*	PMF_vs_PMC_peak_767	39	.	3.7479	8.43432	3.93307	109	Promoter (<=1kb)	2	241315447	241337452	22006	1	4735	ENST00000469434.5	0
chr2	241659404	241659537	134	*	PMF_vs_PMC_peak_768	39	.	4.65993	8.44714	3.93307	67	Exon (ENST00000483778.5/23192, exon 6 of 6)	2	241653467	241666769	13303	1	23192	ENST00000429899.1	5937
chr2	241686768	241687176	409	*	PMF_vs_PMC_peak_769	83	.	6.04701	14.1593	8.3541	324	Promoter (<=1kb)	2	241675747	241686815	11069	2	1841	ENST00000305784.7	0
chr2	241702693	241702835	143	*	PMF_vs_PMC_peak_770	25	.	3.72794	6.60524	2.5805	64	Promoter (<=1kb)	2	241702065	241719919	17855	1	84289	ENST00000489509.1	628
chr2	241734677	241734919	243	*	PMF_vs_PMC_peak_771	69	.	6.65573	12.3694	6.93575	114	Promoter (<=1kb)	2	241734630	241768811	34182	1	728294	ENST00000321264.9	47
chr20	267043	267216	174	*	PMF_vs_PMC_peak_772	77	.	5.44152	13.452	7.78569	93	Exon (ENST00000608495.1/ENST00000608495.1, exon 1 of 1)	20	257724	261096	3373	1	400830	ENST00000382376.4	9319
chr20	362540	362771	232	*	PMF_vs_PMC_peak_773	45	.	3.47106	9.27005	4.56788	153	Promoter (<=1kb)	20	362835	397559	34725	1	57761	ENST00000615226.5	-64
chr20	1118430	1118635	206	*	PMF_vs_PMC_peak_774	69	.	4.03105	12.4287	6.98568	114	Promoter (<=1kb)	20	1023874	1118520	94647	2	105372493	ENST00000664648.2	0
chr20	1466760	1467036	277	*	PMF_vs_PMC_peak_775	64	.	3.97505	11.7722	6.47998	120	Promoter (<=1kb)	20	1442162	1466828	24667	2	55968	ENST00000353088.6	0
chr20	1828214	1828366	153	*	PMF_vs_PMC_peak_776	24	.	3.23881	6.40804	2.44857	39	Intron (ENST00000844952.1/124904858, intron 1 of 4)	20	1746416	1817659	71244	2	100289473	ENST00000447206.2	-10555
chr20	2102619	2102822	204	*	PMF_vs_PMC_peak_777	44	.	4.02926	9.08965	4.44515	88	Promoter (<=1kb)	20	2102891	2177038	74148	1	140901	ENST00000493263.1	-69
chr20	2470582	2470884	303	*	PMF_vs_PMC_peak_778	78	.	4.03114	13.5438	7.85894	226	Promoter (<=1kb)	20	2461634	2470853	9220	2	6628	ENST00000438552.6	0
chr20	3204493	3204650	158	*	PMF_vs_PMC_peak_779	63	.	4.496	11.5702	6.31053	99	Promoter (<=1kb)	20	3190350	3204682	14333	2	65992	ENST00000354488.8	32
chr20	3470906	3471146	241	*	PMF_vs_PMC_peak_780	45	.	3.37595	9.22533	4.54549	88	Promoter (<=1kb)	20	3471018	3651118	180101	1	8455	ENST00000262919.10	0
chr20	3749998	3750123	126	*	PMF_vs_PMC_peak_781	28	.	4.15594	6.9063	2.81148	89	Exon (ENST00000254963.7/116835, exon 11 of 13)	20	3753508	3758678	5171	2	54976	ENST00000399683.7	8555
chr20	3786848	3786979	132	*	PMF_vs_PMC_peak_782	28	.	3.38281	6.99767	2.87001	65	Promoter (<=1kb)	20	3786772	3806121	19350	1	994	ENST00000379598.9	76
chr20	3820240	3820388	149	*	PMF_vs_PMC_peak_783	49	.	3.79034	9.77687	4.95719	102	Promoter (<=1kb)	20	3820531	3825302	4772	1	55317	ENST00000379573.6	-143
chr20	4148825	4149023	199	*	PMF_vs_PMC_peak_784	34	.	5.40468	7.72595	3.40541	44	Promoter (<=1kb)	20	4148828	4187727	38900	1	54498	ENST00000305958.9	0
chr20	4172523	4172687	165	*	PMF_vs_PMC_peak_785	33	.	2.85529	7.67859	3.36349	107	Promoter (<=1kb)	20	4171710	4187747	16038	1	54498	ENST00000379460.6	813
chr20	5113020	5113222	203	*	PMF_vs_PMC_peak_786	71	.	3.52733	12.596	7.11681	136	Promoter (<=1kb)	20	5068483	5113087	44605	2	29058	ENST00000612323.4	0
chr20	5119846	5120032	187	*	PMF_vs_PMC_peak_787	56	.	3.90494	10.6508	5.60414	96	Promoter (<=1kb)	20	5114953	5119958	5006	2	5111	ENST00000379143.10	0
chr20	10370488	10370633	146	*	PMF_vs_PMC_peak_788	121	.	4.3027	18.8561	12.1567	95	Promoter (1-2kb)	20	10103727	10368848	265122	2	100131208	ENST00000692436.3	-1640
chr20	16573428	16573580	153	*	PMF_vs_PMC_peak_789	58	.	4.17479	10.8899	5.80244	60	Promoter (<=1kb)	20	16573482	16579388	5907	1	124904875	ENST00000773483.1	0
chr20	16729926	16730048	123	*	PMF_vs_PMC_peak_790	72	.	4.95459	12.7692	7.24243	70	Promoter (<=1kb)	20	16729961	16741776	11816	1	6629	ENST00000377943.9	0
chr20	17940054	17940207	154	*	PMF_vs_PMC_peak_791	46	.	4.4106	9.40923	4.66258	53	Distal Intergenic	20	17941600	17943622	2023	2	27131	ENST00000484809.1	3415
chr20	18137890	18138028	139	*	PMF_vs_PMC_peak_792	34	.	3.69461	7.73977	3.40697	91	Promoter (<=1kb)	20	18137938	18188351	50414	1	57325	ENST00000677266.1	0
chr20	18497090	18497254	165	*	PMF_vs_PMC_peak_793	28	.	3.02306	6.98403	2.86335	82	Promoter (<=1kb)	20	18486540	18497225	10686	2	10741	ENST00000337227.9	0
chr20	21053090	21053268	179	*	PMF_vs_PMC_peak_794	46	.	4.43353	9.46042	4.69562	103	Distal Intergenic	20	21085576	21088052	2477	2	105372556	ENST00000833179.1	34784
chr20	23361687	23362041	355	*	PMF_vs_PMC_peak_795	83	.	5.93288	14.1593	8.3541	48	Promoter (<=1kb)	20	23362182	23373062	10881	1	64412	ENST00000338121.10	-141
chr20	23586011	23586148	138	*	PMF_vs_PMC_peak_796	24	.	3.44261	6.46191	2.485	45	Intron (ENST00000437612.1/ENST00000437612.1, intron 2 of 2)	20	23564732	23568484	3753	2	128821	ENST00000376979.4	-17527
chr20	23637824	23637965	142	*	PMF_vs_PMC_peak_797	58	.	5.10821	11.0274	5.88293	92	Promoter (<=1kb)	20	23626706	23637945	11240	2	1471	ENST00000398411.5	0
chr20	23661566	23661707	142	*	PMF_vs_PMC_peak_798	62	.	3.11795	11.5167	6.26334	83	Exon (ENST00000801340.1/107985383, exon 3 of 4)	20	23655050	23656633	1584	2	124904965	ENST00000450971.2	-4933
chr20	25195590	25195738	149	*	PMF_vs_PMC_peak_799	29	.	3.52661	7.09102	2.93245	55	Promoter (<=1kb)	20	25195693	25226729	31037	1	955	ENST00000354989.10	0
chr20	25294530	25294731	202	*	PMF_vs_PMC_peak_800	49	.	4.2826	9.79599	4.96016	112	Promoter (<=1kb)	20	25293901	25296636	2736	1	5834	ENST00000471359.1	629
chr20	25696942	25697079	138	*	PMF_vs_PMC_peak_801	32	.	3.82385	7.53451	3.27983	10	Promoter (<=1kb)	20	25696978	25753479	56502	1	105372582	ENST00000771517.1	0
chr20	31514388	31514644	257	*	PMF_vs_PMC_peak_802	37	.	4.11075	8.23113	3.78289	193	Promoter (<=1kb)	20	31514428	31569567	55140	1	81502	ENST00000340852.9	0
chr20	32475343	32475531	189	*	PMF_vs_PMC_peak_803	39	.	4.11165	8.51697	3.99853	114	Intron (ENST00000359676.9/140688, intron 1 of 7)	20	32443059	32483471	40413	2	140688	ENST00000359676.9	7940
chr20	32652933	32653068	136	*	PMF_vs_PMC_peak_804	23	.	2.60329	6.22951	2.31106	131	Intron (ENST00000608990.6/284805, intron 1 of 5)	20	32650390	32657362	6973	2	284805	ENST00000360785.6	4294
chr20	32743362	32743546	185	*	PMF_vs_PMC_peak_805	45	.	5.32849	9.24201	4.55531	117	Promoter (<=1kb)	20	32702699	32743467	40769	2	149951	ENST00000278980.11	0
chr20	32778539	32778709	171	*	PMF_vs_PMC_peak_806	36	.	4.03034	7.99138	3.61379	118	Promoter (1-2kb)	20	32779852	32809356	29505	1	1789	ENST00000201963.3	-1143
chr20	33025177	33025375	199	*	PMF_vs_PMC_peak_807	30	.	3.82874	7.28745	3.08864	175	Distal Intergenic	20	33031648	33044041	12394	1	128859	ENST00000542375.5	-6273
chr20	33732188	33732366	179	*	PMF_vs_PMC_peak_808	63	.	4.39079	11.5922	6.32097	109	Promoter (<=1kb)	20	33728931	33732045	3115	2	124904890	ENST00000441029.3	-143
chr20	33993000	33993149	150	*	PMF_vs_PMC_peak_809	32	.	3.13506	7.53378	3.27983	56	Promoter (<=1kb)	20	33983052	33993124	10073	2	101926888	ENST00000432859.1	0
chr20	34303207	34303328	122	*	PMF_vs_PMC_peak_810	41	.	3.69008	8.72629	4.15174	88	Promoter (<=1kb)	20	34280270	34303317	23048	2	191	ENST00000480653.5	0
chr20	34676958	34677111	154	*	PMF_vs_PMC_peak_811	37	.	3.6708	8.23007	3.78289	109	Promoter (<=1kb)	20	34560542	34677092	116551	2	128869	ENST00000217446.8	0
chr20	34872879	34873026	148	*	PMF_vs_PMC_peak_812	37	.	3.5988	8.23007	3.78289	91	Promoter (<=1kb)	20	34872882	34913810	40929	1	55902	ENST00000481971.5	0
chr20	34955693	34955934	242	*	PMF_vs_PMC_peak_813	54	.	3.92108	10.4312	5.4315	167	Promoter (<=1kb)	20	34928432	34955806	27375	2	2937	ENST00000651619.1	0
chr20	35664813	35665029	217	*	PMF_vs_PMC_peak_814	47	.	3.8868	9.529	4.74799	151	Promoter (<=1kb)	20	35648925	35664900	15976	2	10137	ENST00000374114.8	0
chr20	35699307	35699487	181	*	PMF_vs_PMC_peak_815	23	.	2.60329	6.22951	2.31106	63	Promoter (<=1kb)	20	35699405	35700980	1576	1	140823	ENST00000374077.8	0
chr20	35742177	35742304	128	*	PMF_vs_PMC_peak_816	47	.	2.99199	9.52207	4.74799	38	Promoter (<=1kb)	20	35701347	35742236	40890	2	9584	ENST00000639702.1	0
chr20	35954401	35954567	167	*	PMF_vs_PMC_peak_817	54	.	3.57754	10.4007	5.40619	83	Promoter (<=1kb)	20	35954564	35980581	26018	1	140894	ENST00000622112.4	0
chr20	35995115	35995241	127	*	PMF_vs_PMC_peak_818	60	.	6.04524	11.2084	6.03028	59	3' UTR	20	35968623	36030669	62047	1	140894	ENST00000538900.1	26492
chr20	36199838	36199969	132	*	PMF_vs_PMC_peak_819	24	.	3.35862	6.46191	2.485	76	Promoter (1-2kb)	20	36197880	36221934	24055	1	2036	ENST00000454226.5	1958
chr20	36605511	36605663	153	*	PMF_vs_PMC_peak_820	86	.	5.02956	14.5772	8.67529	95	Promoter (<=1kb)	20	36605779	36612557	6779	1	55969	ENST00000344795.8	-116
chr20	36862002	36862145	144	*	PMF_vs_PMC_peak_821	33	.	4.55448	7.57923	3.30689	108	Promoter (1-2kb)	20	36777447	36863538	86092	2	140710	ENST00000237536.9	1393
chr20	36951788	36951954	167	*	PMF_vs_PMC_peak_822	33	.	3.75438	7.63123	3.33909	152	Promoter (<=1kb)	20	36890445	36951893	61449	2	25939	ENST00000683766.1	0
chr20	37289637	37289785	149	*	PMF_vs_PMC_peak_823	20	.	2.85507	5.931	2.09762	3	Promoter (<=1kb)	20	37289649	37316639	26991	1	63905	ENST00000397150.5	0
chr20	38435203	38435475	273	*	PMF_vs_PMC_peak_824	58	.	3.29472	10.8929	5.8032	181	Promoter (<=1kb)	20	38419638	38435381	15744	2	388796	ENST00000654008.2	0
chr20	38748302	38748455	154	*	PMF_vs_PMC_peak_825	25	.	3.62715	6.60524	2.5805	76	Promoter (<=1kb)	20	38748460	38772520	24061	1	79913	ENST00000243903.6	-5
chr20	38926040	38926216	177	*	PMF_vs_PMC_peak_826	52	.	4.10279	10.202	5.27298	106	Promoter (<=1kb)	20	38926312	38953106	26795	1	81610	ENST00000619304.4	-96
chr20	38926399	38926525	127	*	PMF_vs_PMC_peak_827	34	.	3.77861	7.73977	3.40697	44	Promoter (<=1kb)	20	38926417	38953106	26690	1	81610	ENST00000619850.2	0
chr20	39048156	39048277	122	*	PMF_vs_PMC_peak_828	67	.	6.08188	12.1874	6.78894	81	Promoter (2-3kb)	20	39050294	39219748	169455	1	107985448	ENST00000772862.1	-2017
chr20	41137590	41137722	133	*	PMF_vs_PMC_peak_829	39	.	4.56038	8.49837	3.98214	46	Promoter (<=1kb)	20	41137732	41162647	24916	1	5335	ENST00000483646.2	-10
chr20	41693455	41693671	217	*	PMF_vs_PMC_peak_830	63	.	3.72874	11.6241	6.35004	107	Promoter (<=1kb)	20	41692535	41693566	1032	2	124904905	ENST00000832675.1	0
chr20	43657348	43657471	124	*	PMF_vs_PMC_peak_831	49	.	4.29092	9.73041	4.91777	34	Exon (ENST00000770667.1/ENST00000770667.1, exon 1 of 2)	20	43667019	43716495	49477	1	4605	ENST00000396863.8	-9548
chr20	43657566	43657725	160	*	PMF_vs_PMC_peak_832	28	.	2.97275	7.02967	2.89502	58	Distal Intergenic	20	43667019	43716495	49477	1	4605	ENST00000396863.8	-9294
chr20	44311132	44311348	217	*	PMF_vs_PMC_peak_833	99	.	5.9278	16.1643	9.94578	146	Promoter (<=1kb)	20	44302840	44311202	8363	2	128486	ENST00000396825.4	0
chr20	44531651	44532000	350	*	PMF_vs_PMC_peak_834	70	.	4.90024	12.5053	7.05361	76	Promoter (<=1kb)	20	44531785	44619037	87253	1	11142	ENST00000372891.7	0
chr20	44966453	44966626	174	*	PMF_vs_PMC_peak_835	20	.	2.95995	5.86828	2.05075	115	Promoter (<=1kb)	20	44963794	44966461	2668	2	100505826	ENST00000434401.2	0
chr20	45791754	45791970	217	*	PMF_vs_PMC_peak_836	91	.	5.94551	15.1622	9.13564	164	Promoter (<=1kb)	20	45791954	45811418	19465	1	116092	ENST00000372622.8	0
chr20	45934457	45934612	156	*	PMF_vs_PMC_peak_837	36	.	3.24706	8.09835	3.69797	144	Promoter (<=1kb)	20	45934683	45948020	13338	1	63935	ENST00000372409.8	-71
chr20	45934672	45934849	178	*	PMF_vs_PMC_peak_838	21	.	2.77116	6.0158	2.14787	1	Promoter (<=1kb)	20	45934683	45948020	13338	1	63935	ENST00000372409.8	0
chr20	45972272	45972434	163	*	PMF_vs_PMC_peak_839	42	.	3.7428	8.87152	4.26207	108	Promoter (<=1kb)	20	45948660	45972203	23544	2	63925	ENST00000322927.3	-69
chr20	46607339	46607565	227	*	PMF_vs_PMC_peak_840	73	.	3.93034	12.8929	7.3468	77	Intron (ENST00000290317.9/64849, intron 3 of 12)	20	46585348	46613725	28378	2	64849	ENST00000420568.5	6160
chr20	46674181	46674436	256	*	PMF_vs_PMC_peak_841	122	.	5.07853	18.9727	12.2672	135	Promoter (1-2kb)	20	46566356	46676075	109720	2	64849	ENST00000468915.5	1639
chr20	47150795	47150925	131	*	PMF_vs_PMC_peak_842	51	.	5.33325	10.0418	5.15752	57	Intron (ENST00000357410.7/2139, intron 10 of 13)	20	47166967	47167058	92	1	100500814	ENST00000584070.1	-16042
chr20	47384100	47384261	162	*	PMF_vs_PMC_peak_843	35	.	2.73539	7.86097	3.50984	100	Exon (ENST00000726882.1/102723442, exon 3 of 3)	20	47384515	47397252	12738	2	102723442	ENST00000726883.1	12991
chr20	47451127	47451278	152	*	PMF_vs_PMC_peak_844	43	.	2.85542	8.92154	4.30361	101	Distal Intergenic	20	47384520	47439260	54741	2	102723442	ENST00000726880.1	-11867
chr20	47455232	47455371	140	*	PMF_vs_PMC_peak_845	20	.	2.13015	5.78694	2.01777	139	Intron (ENST00000814900.1/ENST00000814900.1, intron 1 of 1)	20	47384520	47439260	54741	2	102723442	ENST00000726880.1	-15972
chr20	47501829	47502021	193	*	PMF_vs_PMC_peak_846	104	.	5.79458	16.81	10.4793	94	Promoter (<=1kb)	20	47501887	47656872	154986	1	8202	ENST00000371998.8	0
chr20	49188491	49188771	281	*	PMF_vs_PMC_peak_847	47	.	3.8868	9.529	4.74799	74	Promoter (<=1kb)	20	49124375	49188367	63993	2	6780	ENST00000437404.2	-124
chr20	49219429	49219555	127	*	PMF_vs_PMC_peak_848	58	.	4.24679	10.8899	5.80244	59	Promoter (<=1kb)	20	49219432	49226466	7035	1	55661	ENST00000462328.2	0
chr20	49611079	49611293	215	*	PMF_vs_PMC_peak_849	50	.	4.38586	9.95793	5.08939	69	Distal Intergenic	20	49594639	49603703	9065	1	105372651	ENST00000758604.1	16440
chr20	49979096	49979283	188	*	PMF_vs_PMC_peak_850	71	.	5.91991	12.6839	7.17312	63	Distal Intergenic	20	49982980	49988886	5907	1	6615	ENST00000244050.3	-3697
chr20	50071382	50071511	130	*	PMF_vs_PMC_peak_851	37	.	3.5988	8.23007	3.78289	49	Intron (ENST00000816220.1/ENST00000816220.1, intron 2 of 2)	20	50052231	50057432	5202	2	105372655	ENST00000816304.1	-13950
chr20	50731315	50731473	159	*	PMF_vs_PMC_peak_852	41	.	4.87525	8.77395	4.18337	126	Promoter (<=1kb)	20	50731580	50753741	22162	1	84612	ENST00000371610.7	-107
chr20	50731540	50731714	175	*	PMF_vs_PMC_peak_853	34	.	3.69461	7.73977	3.40697	67	Promoter (<=1kb)	20	50731580	50753741	22162	1	84612	ENST00000371610.7	0
chr20	52191655	52191850	196	*	PMF_vs_PMC_peak_854	51	.	5.16392	10.0802	5.17693	144	Promoter (<=1kb)	20	52051663	52191779	140117	2	55734	ENST00000371518.6	0
chr20	53769066	53769251	186	*	PMF_vs_PMC_peak_855	91	.	5.84471	15.1622	9.13564	104	Distal Intergenic	20	53740149	53740988	840	1	124904933	ENST00000716926.1	28917
chr20	54207971	54208116	146	*	PMF_vs_PMC_peak_856	44	.	4.02926	9.08965	4.44515	75	Promoter (<=1kb)	20	54208087	54219961	11875	1	5203	ENST00000371419.7	0
chr20	58651094	58651335	242	*	PMF_vs_PMC_peak_857	181	.	5.79511	26.0516	18.1888	104	Promoter (<=1kb)	20	58651272	58669424	18153	1	100534593	ENST00000458280.5	0
chr20	58870396	58870525	130	*	PMF_vs_PMC_peak_858	45	.	5.92848	9.21435	4.54	85	Intron (ENST00000313949.11/2778, intron 1 of 12)	20	58881198	58885004	3807	2	101927932	ENST00000652204.1	14479
chr20	62066010	62066132	123	*	PMF_vs_PMC_peak_859	75	.	6.68825	13.1399	7.54203	69	Promoter (<=1kb)	20	62066038	62068260	2223	1	105372705	ENST00000751843.1	0
chr20	62122204	62122386	183	*	PMF_vs_PMC_peak_860	38	.	4.95533	8.27259	3.82223	146	Promoter (<=1kb)	20	62122461	62128030	5570	1	149986	ENST00000370915.5	-75
chr20	62143230	62143458	229	*	PMF_vs_PMC_peak_861	31	.	4.38182	7.31775	3.11255	203	Promoter (<=1kb)	20	62136733	62143394	6662	2	5688	ENST00000370873.9	0
chr20	62143752	62143885	134	*	PMF_vs_PMC_peak_862	28	.	3.31081	6.99767	2.87001	76	Promoter (<=1kb)	20	62143769	62182514	38746	1	26039	ENST00000331758.8	0
chr20	62182704	62182868	165	*	PMF_vs_PMC_peak_863	24	.	3.23881	6.40804	2.44857	127	Promoter (<=1kb)	20	62183028	62203568	20541	1	26164	ENST00000370823.8	-160
chr20	62368761	62368907	147	*	PMF_vs_PMC_peak_864	54	.	4.36514	10.512	5.48842	76	Promoter (1-2kb)	20	62309065	62367312	58248	2	3911	ENST00000252999.7	-1449
chr20	62386985	62387123	139	*	PMF_vs_PMC_peak_865	34	.	3.77861	7.73977	3.40697	92	Promoter (<=1kb)	20	62386295	62387002	708	2	128667224	ENST00000610979.3	0
chr20	62430356	62430521	166	*	PMF_vs_PMC_peak_866	117	.	7.30589	18.3673	11.7817	62	Promoter (<=1kb)	20	62430773	62431515	743	1	105372710	ENST00000622414.1	-252
chr20	62616977	62617143	167	*	PMF_vs_PMC_peak_867	44	.	4.0306	9.09299	4.44515	31	Exon (ENST00000731356.1/ENST00000731356.1, exon 1 of 2)	20	62601126	62603355	2230	2	105372712	ENST00000650706.1	-13622
chr20	62667225	62667436	212	*	PMF_vs_PMC_peak_868	25	.	2.51943	6.61607	2.59022	5	Promoter (<=1kb)	20	62667478	62672607	5130	1	28231	ENST00000495889.5	-42
